"DateTime","Price","Price in BTC","Volume (24h)"
"2024-01-30 18:00:00",0.036505315825582,8.406774779888e-7,11100
"2024-01-30 20:00:00",0.036554520583425,8.3805080316864e-7,11289
"2024-01-30 22:00:00",0.037571481754703,8.6336316535512e-7,11614
"2024-01-31 00:00:00",0.036212344215927,8.421336409669e-7,14654
"2024-01-31 02:00:00",0.035833329791751,8.3688286032195e-7,11263
"2024-01-31 04:00:00",0.036750327227619,8.5564128869151e-7,11432
"2024-01-31 06:00:00",0.035276439542952,8.2048841639769e-7,9371
"2024-01-31 08:00:00",0.03431437599628,7.9808412193792e-7,9127
"2024-01-31 10:00:00",0.03386568215643,7.9347519046545e-7,8906
"2024-01-31 12:00:00",0.033783839244245,7.9207309935083e-7,8885
"2024-01-31 14:00:00",0.035438167794957,8.2847930022258e-7,8326
"2024-01-31 16:00:00",0.038458640019618,8.8541118091738e-7,10179
"2024-01-31 18:00:00",0.03800668624309,8.7189610092713e-7,10007
"2024-01-31 20:00:00",0.037235039359181,8.6738590264284e-7,9816
"2024-01-31 22:00:00",0.038780933914794,9.1072045421864e-7,14410
"2024-02-01 00:00:00",0.03902665015161,9.1833626493743e-7,10746
"2024-02-01 02:00:00",0.038830945691055,9.2221741287915e-7,10273
"2024-02-01 04:00:00",0.039194457538972,9.3214416334307e-7,9878
"2024-02-01 06:00:00",0.039792346233741,9.4354349052488e-7,9807
"2024-02-01 08:00:00",0.038902099022795,9.2234910290149e-7,9813
"2024-02-01 10:00:00",0.038550729191555,9.1341987539559e-7,9932
"2024-02-01 12:00:00",0.037848708830306,8.983622499537e-7,9791
"2024-02-01 14:00:00",0.038052496437785,8.9767396140967e-7,9397
"2024-02-01 16:00:00",0.038118417298351,8.9591719463019e-7,7499
"2024-02-01 18:00:00",0.037616064352957,8.7656638121018e-7,8461
"2024-02-01 20:00:00",0.037903900649456,8.7961653290858e-7,10190
"2024-02-01 22:00:00",0.036748905054008,8.545466894066e-7,8344
"2024-02-02 00:00:00",0.035517526497183,8.2178248964793e-7,8353
"2024-02-02 02:00:00",0.036780735901248,8.5300438432314e-7,9704
"2024-02-02 04:00:00",0.036713376311065,8.5332339396899e-7,9424
"2024-02-02 06:00:00",0.036794162520559,8.5247173664735e-7,8827
"2024-02-02 08:00:00",0.036867086144039,8.5654404613005e-7,8218
"2024-02-02 10:00:00",0.036963389917809,8.5886526312264e-7,8140
"2024-02-02 12:00:00",0.035765304205081,8.2847885677083e-7,9304
"2024-02-02 14:00:00",0.034341374256349,8.0290620227016e-7,9277
"2024-02-02 16:00:00",0.035843428201499,8.2848632876831e-7,10607
"2024-02-02 18:00:00",0.035598010308599,8.2968806617921e-7,8938
"2024-02-02 20:00:00",0.035703291018563,8.2980656030417e-7,6758
"2024-02-02 22:00:00",0.033828163163954,7.851359686816e-7,7182
"2024-02-03 00:00:00",0.033970267938212,7.8524104341476e-7,7026
"2024-02-03 02:00:00",0.038733659795594,8.9677079290938e-7,9602
"2024-02-03 04:00:00",0.036890308650013,8.5411624198302e-7,9463
"2024-02-03 06:00:00",0.036479371623761,8.4576904123949e-7,9618
"2024-02-03 08:00:00",0.036903259279798,8.5682409982473e-7,9841
"2024-02-03 10:00:00",0.036415104127922,8.4512132419316e-7,9763
"2024-02-03 12:00:00",0.03619282863772,8.4073173802632e-7,8015
"2024-02-03 14:00:00",0.037369340812912,8.6757498443999e-7,9237
"2024-02-03 16:00:00",0.039393825166023,9.1304132155356e-7,11173
"2024-02-03 18:00:00",0.039285248643244,9.1007630727496e-7,11448
"2024-02-03 20:00:00",0.038426611857073,8.9198361412033e-7,11643
"2024-02-03 22:00:00",0.037864076784583,8.7890184092944e-7,8102
"2024-02-04 00:00:00",0.037428723256969,8.7020965174882e-7,8308
"2024-02-04 02:00:00",0.03756307161052,8.7220197550355e-7,5493
"2024-02-04 04:00:00",0.037492191919941,8.7183563299945e-7,5126
"2024-02-04 06:00:00",0.037482876824316,8.7346255416281e-7,4891
"2024-02-04 08:00:00",0.037369873910866,8.7175035525962e-7,4764
"2024-02-04 10:00:00",0.037488774593757,8.7284949734077e-7,4674
"2024-02-04 12:00:00",0.037663225683178,8.7404484710852e-7,4879
"2024-02-04 14:00:00",0.038128745394013,8.8665640120737e-7,3733
"2024-02-04 16:00:00",0.038293654276539,8.9187688052402e-7,1937
"2024-02-04 18:00:00",0.038974677957087,9.0879985044798e-7,4316
"2024-02-04 20:00:00",0.035786924519551,8.3755371365339e-7,5122
"2024-02-04 22:00:00",0.035956111162415,8.4142931441971e-7,4970
"2024-02-05 00:00:00",0.035734858332549,8.3928015734515e-7,4749
"2024-02-05 02:00:00",0.036893504064426,8.6791839881488e-7,6630
"2024-02-05 04:00:00",0.03847329889185,9.0006251040293e-7,9402
"2024-02-05 06:00:00",0.033989617752256,7.9473058692719e-7,12560
"2024-02-05 08:00:00",0.032648111087486,7.5821099450033e-7,15225
"2024-02-05 10:00:00",0.033058366274635,7.6601927569825e-7,15425
"2024-02-05 12:00:00",0.03230550830206,7.4821981076557e-7,15807
"2024-02-05 14:00:00",0.032798243938022,7.5679034802863e-7,17114
"2024-02-05 16:00:00",0.032638746236635,7.6561056836978e-7,17164
"2024-02-05 18:00:00",0.028801832438066,6.7546288704235e-7,18715
"2024-02-05 20:00:00",0.032599442700124,7.6663333320567e-7,23784
"2024-02-05 22:00:00",0.032570042816171,7.6718307103996e-7,23777
"2024-02-06 00:00:00",0.032695084074373,7.6676813318647e-7,23756
"2024-02-06 02:00:00",0.033731873814444,7.8853298475261e-7,23431
"2024-02-06 04:00:00",0.0336975009682,7.8646283752046e-7,21545
"2024-02-06 06:00:00",0.033562907045909,7.8552405376229e-7,16959
"2024-02-06 08:00:00",0.033787430512942,7.8645170820521e-7,14202
"2024-02-06 10:00:00",0.034505056369084,8.0382111271392e-7,14904
"2024-02-06 12:00:00",0.034110774106992,7.9691061866944e-7,14676
"2024-02-06 14:00:00",0.03430086811262,7.9900891980449e-7,13419
"2024-02-06 16:00:00",0.033627643459308,7.7771398515918e-7,13036
"2024-02-06 18:00:00",0.033728867735202,7.8140656092903e-7,6657
"2024-02-06 20:00:00",0.034126044641286,7.9032465404819e-7,2697
"2024-02-06 22:00:00",0.034116849051825,7.9006662403633e-7,2697
"2024-02-07 00:00:00",0.034083403105438,7.9067329769129e-7,2694
"2024-02-07 02:00:00",0.034081882781054,7.9133511740284e-7,2096
"2024-02-07 04:00:00",0.03386273155406,7.8974175804764e-7,1863
"2024-02-07 06:00:00",0.03386779899066,7.8859472605454e-7,1781
"2024-02-07 08:00:00",0.033382955023717,7.7760732013691e-7,2019
"2024-02-07 10:00:00",0.033480431139122,7.7729255929942e-7,1590
"2024-02-07 12:00:00",0.030905275076656,7.1909548052729e-7,4211
"2024-02-07 14:00:00",0.031023778930258,7.1891500826011e-7,4227
"2024-02-07 16:00:00",0.031093262575697,7.2125444818113e-7,3907
"2024-02-07 18:00:00",0.031481978283411,7.2325908716842e-7,3956
"2024-02-07 20:00:00",0.03173150262404,7.212526486645e-7,3987
"2024-02-07 22:00:00",0.029426388399497,6.6568484609681e-7,4213
"2024-02-08 00:00:00",0.029359933790064,6.6046819726557e-7,4221
"2024-02-08 02:00:00",0.029431260279088,6.601730943166e-7,4231
"2024-02-08 04:00:00",0.029637979346596,6.6556198684305e-7,4503
"2024-02-08 06:00:00",0.029588914111445,6.6489790609554e-7,4550
"2024-02-08 08:00:00",0.029591506874873,6.6328573488654e-7,4316
"2024-02-08 10:00:00",0.029595099642913,6.6173925702762e-7,4317
"2024-02-08 12:00:00",0.029575182279451,6.6158317842119e-7,831
"2024-02-08 14:00:00",0.029114605489545,6.4621589324056e-7,1128
"2024-02-08 16:00:00",0.0290897442429,6.4292392444305e-7,1213
"2024-02-08 18:00:00",0.028959647389902,6.4126964856259e-7,1208
"2024-02-08 20:00:00",0.028942914635605,6.3677558400037e-7,1207
"2024-02-08 22:00:00",0.029011239873969,6.3982912460398e-7,732
"2024-02-09 00:00:00",0.02958515683714,6.5231079781562e-7,1183
"2024-02-09 02:00:00",0.029747728257564,6.4997711158938e-7,1189
"2024-02-09 04:00:00",0.029898621318765,6.5013616232086e-7,926
"2024-02-09 06:00:00",0.029488823561277,6.3820393223827e-7,1247
"2024-02-09 08:00:00",0.029589805374307,6.3772610922862e-7,1251
"2024-02-09 10:00:00",0.029676822826856,6.3652577501968e-7,1255
"2024-02-09 12:00:00",0.030158712199702,6.3734299347475e-7,1275
"2024-02-09 14:00:00",0.030107236961496,6.3753509988543e-7,945
"2024-02-09 16:00:00",0.029958939443807,6.3363379462383e-7,859
"2024-02-09 18:00:00",0.030164946765281,6.3072100119354e-7,865
"2024-02-09 20:00:00",0.029976145400327,6.2964218275894e-7,859
"2024-02-09 22:00:00",0.030064827070897,6.3430243438114e-7,788
"2024-02-10 00:00:00",0.029977370732416,6.3566913509825e-7,368
"2024-02-10 02:00:00",0.030776222600686,6.5034639247028e-7,1003
"2024-02-10 04:00:00",0.030919663174269,6.5240415681448e-7,1092
"2024-02-10 06:00:00",0.03087141599715,6.5213687276721e-7,711
"2024-02-10 08:00:00",0.030767764386528,6.5166894028777e-7,709
"2024-02-10 10:00:00",0.030429683348014,6.4600011248277e-7,792
"2024-02-10 12:00:00",0.029841562151944,6.3172675199853e-7,1818
"2024-02-10 14:00:00",0.028956545244985,6.1195529570447e-7,2372
"2024-02-10 16:00:00",0.028958075679486,6.1210274491801e-7,2373
"2024-02-10 18:00:00",0.029694034486246,6.2784901362346e-7,3223
"2024-02-10 20:00:00",0.029795103250573,6.247061560873e-7,3234
"2024-02-10 22:00:00",0.029541008548391,6.1832359366216e-7,3735
"2024-02-11 00:00:00",0.029534699645656,6.1883367258557e-7,3734
"2024-02-11 02:00:00",0.029652125808575,6.2106919068145e-7,3111
"2024-02-11 04:00:00",0.028794368214651,5.9547728603852e-7,4030
"2024-02-11 06:00:00",0.029145948869605,6.0443346810733e-7,4130
"2024-02-11 08:00:00",0.028402365988463,5.8935556698336e-7,4745
"2024-02-11 10:00:00",0.027401036887802,5.6915256183198e-7,4851
"2024-02-11 12:00:00",0.027458580728169,5.6754441242662e-7,3850
"2024-02-11 14:00:00",0.027283604789527,5.6695995431845e-7,3308
"2024-02-11 16:00:00",0.026737853145342,5.5552504030935e-7,4047
"2024-02-11 18:00:00",0.02672944568448,5.5440896072401e-7,3335
"2024-02-11 20:00:00",0.02814589091349,5.8357711331501e-7,3922
"2024-02-11 22:00:00",0.028108426540418,5.8354719126242e-7,3833
"2024-02-12 00:00:00",0.027440039171065,5.6608736865908e-7,3846
"2024-02-12 02:00:00",0.027386385661305,5.667879816957e-7,3838
"2024-02-12 04:00:00",0.030258639697045,6.2882817464456e-7,4826
"2024-02-12 06:00:00",0.031637695511729,6.5773638739819e-7,5799
"2024-02-12 08:00:00",0.031696854323438,6.5752773555882e-7,5006
"2024-02-12 10:00:00",0.031472351043099,6.561970843378e-7,4559
